Algorithm, Stable, Sorted, Size, Complexity, DegreeSorted
HeapSort,false,true,53500,36177974,PARTIALLY_SORTED
HeapSort,false,true,54000,36840212,PARTIALLY_SORTED
HeapSort,false,true,54500,37508450,PARTIALLY_SORTED
HeapSort,false,true,55000,38182688,PARTIALLY_SORTED
HeapSort,false,true,55500,38862926,PARTIALLY_SORTED
HeapSort,false,true,56000,39549164,PARTIALLY_SORTED
HeapSort,false,true,56500,40241402,PARTIALLY_SORTED
HeapSort,false,true,57000,40939640,PARTIALLY_SORTED
HeapSort,false,true,57500,41643878,PARTIALLY_SORTED
HeapSort,false,true,58000,42354116,PARTIALLY_SORTED
HeapSort,false,true,58500,43070354,PARTIALLY_SORTED
HeapSort,false,true,59000,43792592,PARTIALLY_SORTED
HeapSort,false,true,59500,44520830,PARTIALLY_SORTED
HeapSort,false,true,60000,45255068,PARTIALLY_SORTED
HeapSort,false,true,60500,45995306,PARTIALLY_SORTED
HeapSort,false,true,61000,46741544,PARTIALLY_SORTED
HeapSort,false,true,61500,47493782,PARTIALLY_SORTED
HeapSort,false,true,62000,48252020,PARTIALLY_SORTED
HeapSort,false,true,62500,49016258,PARTIALLY_SORTED
HeapSort,false,true,63000,49786496,PARTIALLY_SORTED
HeapSort,false,true,63500,50562734,PARTIALLY_SORTED
HeapSort,false,true,64000,51344972,PARTIALLY_SORTED
HeapSort,false,true,64500,52133210,PARTIALLY_SORTED
HeapSort,false,true,65000,52927448,PARTIALLY_SORTED
HeapSort,false,true,65500,53727686,PARTIALLY_SORTED
HeapSort,false,true,66000,54533924,PARTIALLY_SORTED
HeapSort,false,true,66500,55346162,PARTIALLY_SORTED
HeapSort,false,true,67000,56164400,PARTIALLY_SORTED
HeapSort,false,true,67500,56988638,PARTIALLY_SORTED
HeapSort,false,true,68000,57818876,PARTIALLY_SORTED
HeapSort,false,true,68500,58655114,PARTIALLY_SORTED
HeapSort,false,true,69000,59497352,PARTIALLY_SORTED
HeapSort,false,true,69500,60345590,PARTIALLY_SORTED
HeapSort,false,true,70000,61199828,PARTIALLY_SORTED
HeapSort,false,true,70500,62060066,PARTIALLY_SORTED
HeapSort,false,true,71000,62926304,PARTIALLY_SORTED
HeapSort,false,true,71500,63798542,PARTIALLY_SORTED
