Algorithm, Stable, Sorted, Size, Complexity, DegreeSorted
HeapSort,false,true,72500,65339021,SORTED
HeapSort,false,true,73000,66227759,SORTED
HeapSort,false,true,73500,67122497,SORTED
HeapSort,false,true,74000,68023235,SORTED
HeapSort,false,true,74500,68929973,SORTED
HeapSort,false,true,75000,69842711,SORTED
HeapSort,false,true,75500,70761449,SORTED
HeapSort,false,true,76000,71686187,SORTED
HeapSort,false,true,76500,72616925,SORTED
HeapSort,false,true,77000,73553663,SORTED
HeapSort,false,true,77500,74496401,SORTED
HeapSort,false,true,78000,75445139,SORTED
HeapSort,false,true,78500,76399877,SORTED
HeapSort,false,true,79000,77360615,SORTED
HeapSort,false,true,79500,78327353,SORTED
HeapSort,false,true,80000,79300091,SORTED
HeapSort,false,true,80500,80278829,SORTED
HeapSort,false,true,81000,81263567,SORTED
HeapSort,false,true,81500,82254305,SORTED
HeapSort,false,true,82000,83251043,SORTED
HeapSort,false,true,82500,84253781,SORTED
HeapSort,false,true,83000,85262519,SORTED
HeapSort,false,true,83500,86277257,SORTED
HeapSort,false,true,84000,87297995,SORTED
HeapSort,false,true,84500,88324733,SORTED
HeapSort,false,true,85000,89357471,SORTED
HeapSort,false,true,85500,90396209,SORTED
HeapSort,false,true,86000,91440947,SORTED
HeapSort,false,true,86500,92491685,SORTED
HeapSort,false,true,87000,93548423,SORTED
HeapSort,false,true,87500,94611161,SORTED
HeapSort,false,true,88000,95679899,SORTED
HeapSort,false,true,88500,96754637,SORTED
HeapSort,false,true,89000,97835375,SORTED
HeapSort,false,true,89500,98922113,SORTED
HeapSort,false,true,90000,100014851,SORTED
HeapSort,false,true,90500,101113589,SORTED
HeapSort,false,true,91000,102218327,SORTED
HeapSort,false,true,91500,103329065,SORTED
HeapSort,false,true,92000,104445803,SORTED
HeapSort,false,true,92500,105568541,SORTED
HeapSort,false,true,93000,106697279,SORTED
HeapSort,false,true,93500,107832017,SORTED
HeapSort,false,true,94000,108972755,SORTED
HeapSort,false,true,94500,110119493,SORTED
HeapSort,false,true,95000,111272231,SORTED
HeapSort,false,true,95500,112430969,SORTED
HeapSort,false,true,96000,113595707,SORTED
HeapSort,false,true,96500,114766445,SORTED
HeapSort,false,true,97000,115943183,SORTED
HeapSort,false,true,97500,117125921,SORTED
HeapSort,false,true,98000,118314659,SORTED
HeapSort,false,true,98500,119509397,SORTED
HeapSort,false,true,99000,120710135,SORTED
HeapSort,false,true,99500,121916873,SORTED
HeapSort,false,true,100000,123129611,SORTED
